Country_Name,Country_Code,Indicator_Name,Indicator_Code,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015
Bolivia,BOL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,633.7048527,727.1386315,591.0428284,776.8340301,857.1493219,808.7634407,1543.198446,2412.019132
Bolivia,BOL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,44.26250839,53.09695053,103.0668411,201.5648804
Bolivia,BOL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,2.76974225,4.042299747,3.700583696,6.195678234
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,102.2378902,149.6400739,226.8069714,480.8030783,811.2848631,870.1856484,709.0596725,880.992224,997.5824599,1034.31124,1955.461557,3035.972215
Bolivia,BOL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,11,33,41,64,75,85,91,89
Bolivia,BOL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,77,85,91,89
Bolivia,BOL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,13,21,53,58,84,89,88,95
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.82,43.568,45.568,47.828,50.349,53.115,56.099,59.276,62.452,65.312,68.007,70.277
Bolivia,BOL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,287.9,257.9,227.3,195.9,168.1,145.8,121.5,98.3,75.5,56,41.3,31
Bolivia,BOL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,79.47904392,83.85715949,87.91364505,91.4968327
Bolivia,BOL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,34.51451798,39.88127233,47.79968692,56.90997987
Bolivia,BOL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Bolivia,BOL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,13.01991281,15.09188805,18.09052594,21.51301123
Bolivia,BOL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,25.32200265
Bosnia and Herzegovina,BIH,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,394.9255374,1541.999508,2855.931424,4124.341879,4005.352859
Bosnia and Herzegovina,BIH,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,113.0305862,261.7666626,415.8838806,428.151886
Bosnia and Herzegovina,BIH,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,8.022780418,0.580830097,6.325238705,0
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,487.4767772,1467.776477,2980.602109,4635.517779,4727.277546
Bosnia and Herzegovina,BIH,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,55,85,93,89,82
Bosnia and Herzegovina,BIH,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,93,89,82
Bosnia and Herzegovina,BIH,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,53,80,90,91,83
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.353,63.381,66.187,68.872,70.399,71.534,70.877,71.645,74.403,75.198,76.031,76.865
Bosnia and Herzegovina,BIH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,27,18.1,14.1,9.9,8.9,7.2,6.3
Bosnia and Herzegovina,BIH,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,97.26969979,97.0027067,96.66949485,96.15984409
Bosnia and Herzegovina,BIH,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,95.07844328,95.13578731,95.21848561,95.312937
Bosnia and Herzegovina,BIH,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,87.3499776,87.95482528,88.53673304,88.82512761
Bosnia and Herzegovina,BIH,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,18.75906759,19.13322944,19.91232496,20.91505409
Bosnia and Herzegovina,BIH,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,96.95269,97.15501954
Botswana,BWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,958.5695764,829.7815352,2488.427024,2729.968012,2898.734306,4002.010337,4603.549694,5155.893362
Botswana,BWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,195.1425476,268.5843201,393.0801392,373.7851563
Botswana,BWA,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,32.25572205,32.10567856,20.05776405,26.27711868
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,60.49251407,81.77028637,153.3261344,479.085477,1181.603342,1042.242677,2945.83204,3219.912051,3522.308678,5520.12472,6434.815657,6799.875234
Botswana,BWA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,71,84,92,95,97,96,95,95
Botswana,BWA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,73,86,92,95,95
Botswana,BWA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,63,85,87,89,91,93,96,97
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.179,51.547,53.824,56.524,59.174,61.167,59.191,54.41,50.629,52.13,60.211,67.338
Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,167.6,144.7,123.9,99.1,73.1,55.6,48.4,68,69.3,46.5,35.1,41.2
Botswana,BWA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,75.19896544,76.2991483,83.04816902,88.44628464
Botswana,BWA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,51.91611375,58.54846638,66.83740536,74.76206577
Botswana,BWA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Botswana,BWA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Botswana,BWA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Brazil,BRA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,398.0539476,1013.688084,1646.274047,1328.088922,2616.393373,4133.210344,3154.522704,3969.224735,9343.418936,7486.550126
Brazil,BRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,311.6526794,383.3045959,891.7641602,776.152832
Brazil,BRA,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.991657734,0.258481055,2.193224192,0.625100195
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,210.1098994,261.3543545,445.0231006,1153.830958,1947.27643,1648.082104,3100.280468,4748.215529,3749.75325,4790.437088,11286.24302,8814.000987
Brazil,BRA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,37,66,66,81,98,99,99,96
Brazil,BRA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,10,94,98,96,96
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,57,67,78,87,99,98,99,96
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.143,56.61,58.911,60.884,62.63,64.406,66.343,68.318,70.116,71.896,73.619,74.994
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,168.9,148.2,132.5,115.6,96.1,76.9,62.9,47.8,34.6,24.7,18.7,15.7
Brazil,BRA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,93.65428641,95.06840927,96.32925587,97.60591521
Brazil,BRA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,72.86371419,77.56756694,82.11702133,86.55409175
Brazil,BRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Brazil,BRA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,26.60432294,27.67662656,34.84603022,44.85913129
Brazil,BRA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
British Virgin Islands,VGB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,
British Virgin Islands,VGB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,
British Virgin Islands,VGB,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,
British Virgin Islands,VGB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,
British Virgin Islands,VGB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,
British Virgin Islands,VGB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,
British Virgin Islands,VGB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,,,,,,
British Virgin Islands,VGB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,95.30273973,97.20342466,99.10410959,99.86438356
British Virgin Islands,VGB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,96.7851984,96.81552385,96.8458493,96.85797948
British Virgin Islands,VGB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
British Virgin Islands,VGB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
British Virgin Islands,VGB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Brunei Darussalam,BRN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,9549.878974,12446.177,12515.06624,17815.63536,26446.09448,25944.81846
Brunei Darussalam,BRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,508.4324036,646.0823364,803.4937744,739.2253418
Brunei Darussalam,BRN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0,0,0,0
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,,1113.826555,1382.548304,7228.44286,25422.17031,15698.94525,13607.5221,15933.34557,18012.55626,26105.27903,35269.55311,31164.56203
Brunei Darussalam,BRN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,89,88,93,99,99,94,95,99
Brunei Darussalam,BRN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,96,99,99,99,96,99
Brunei Darussalam,BRN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,73,98,99,99,99,98,94,96
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.81,59.434,62.582,65.209,67.425,68.96,70.185,71.465,72.809,74.006,74.74,75.318
Brunei Darussalam,BRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,122.4,73,54,33.8,20.7,14.8,13.3,12.4,10.3,9.5,9.7,10.6
Brunei Darussalam,BRN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,99.90000909,99.90000909,99.90000909,99.90000909
Brunei Darussalam,BRN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,96.34904195,96.34904195
Brunei Darussalam,BRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Brunei Darussalam,BRN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Brunei Darussalam,BRN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Bulgaria,BGR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,1877.240079,1628.871892,1833.045341,2057.379032,1366.346846,3324.342697,5551.926542,5767.008196
Bulgaria,BGR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,94.49745178,267.741394,484.7522888,572.0448608
Bulgaria,BGR,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0,0,0,0
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,2238.802958,1914.550647,2366.529821,2258.286018,1621.242961,3899.907638,6809.898984,7053.603706
Bulgaria,BGR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,98,99,99,96,93,96,94,91
Bulgaria,BGR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,95,94,96,95,92
Bulgaria,BGR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,98,99,99,94,89,96,97,92
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.24756098,71.29390244,71.25634146,71.0497561,71.15756098,71.22804878,71.64146341,71.05341463,71.66341463,72.56097561,73.51219512,74.61463415
Bulgaria,BGR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.3,37.4,32.2,28.6,23.8,19.8,18.4,19.1,17.4,13.3,10.9,8.1
Bulgaria,BGR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,99.7408325,99.61934867,99.39779308,99.18851806
Bulgaria,BGR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,85.82735323,85.87887104,85.93135314,85.98294162
Bulgaria,BGR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,96.83742436,96.71947687,96.83096341,96.98926162
Bulgaria,BGR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,48.09141256,47.57468808,51.1676368,60.51270614
Bulgaria,BGR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Burkina Faso,BFA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,263.9811714,183.6482649,314.0500541,199.4630747,,,,482.6180599
Burkina Faso,BFA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,7.525643349,18.08620071,33.91081619,33.51475906
Burkina Faso,BFA,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,1.602759242,6.400674343,14.04723454,8.268357277
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,68.42474857,81.7251155,81.49989868,152.7282201,282.6857353,200.8944225,351.9793229,235.8321973,254.7175291,457.7515455,647.8358465,653.3269795
Burkina Faso,BFA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,9,66,34,45,82,91,91
Burkina Faso,BFA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,91,91
Burkina Faso,BFA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,38,79,43,48,84,92,88
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.432,36.815,39.095,41.63,46.049,49.323,49.454,49.445,50.489,53.31,57.096,59.919
Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,342.9,325.5,314.2,283.4,238.4,214.4,198.5,195,179.2,153.4,121.7,100.7
Burkina Faso,BFA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,54.91950886,53.1620091,50.82470316,48.66045692
Burkina Faso,BFA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,11.28765192,14.40693967,16.97917375,18.82599308
Burkina Faso,BFA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Burkina Faso,BFA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Burkina Faso,BFA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,5.38036,7.65937,10.21524,11.22403723
Burundi,BDI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,172.2727764,188.8360634,147.3076871,101.1592786,97.35955595,85.09389273,146.8309518,216.1011272
Burundi,BDI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,8.399593353,12.67660332,26.13816643,19.38197899
Burundi,BDI,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.059585601,3.600653648,11.21406555,1.855417013
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.05173464,51.38186465,69.76930397,113.7531254,221.2318354,242.0582491,208.1467554,167.0989158,136.4639708,151.6814634,234.2356469,305.5497728
Burundi,BDI,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,36,86,73,80,87,96,94
Burundi,BDI,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,87,96,94
Burundi,BDI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,32,74,80,72,87,92,93
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.281,42.838,43.841,45.242,46.852,48.08,47.829,46.758,49.091,53.369,57.228,60.123
Burundi,BDI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,241.5,248.1,250.4,224.9,177.8,174.3,175.9,155.2,124.4,90.6,67.2
Burundi,BDI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,50.66311885,53.5526294,56.52311917,59.5814674
Burundi,BDI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,45.21474384,45.88705605,45.93007246,45.87571014
Burundi,BDI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Burundi,BDI,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Burundi,BDI,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,6.09893,6.138466655
Cabo Verde,CPV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,408.6624184,357.3509097,758.6613954,1038.018084,1037.435021,1654.083755,2582.778197,2304.379726
Cabo Verde,CPV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,62.03603363,98.22501373,148.2325287,144.3828888
Cabo Verde,CPV,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,1.595900416,5.323365688,8.956772804,5.905846119
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,501.13926,441.8924506,908.0961896,1261.116157,1259.323656,2099.157484,3378.25486,3043.013984
Cabo Verde,CPV,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,39,88,88,90,95,99,93
Cabo Verde,CPV,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,93,98,94
Cabo Verde,CPV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,54,79,85,86,92,97,92
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.461,50.345,53.298,57.63,61.425,63.004,64.676,66.224,68.583,70.424,71.062,72.117
Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,181.1,167.9,143.8,111.8,90.2,79.6,60.5,56.6,38.1,28.1,26.3,19.5
Cabo Verde,CPV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,78.77496205,80.33575737,83.01506318,85.87881695
Cabo Verde,CPV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,40.04086724,50.69973737,60.93815357,70.47414843
